OTU,OFEK01,ERZ724020,ERR977407,ERR977409,ERR977410,ERR977423,ERR977424,ERR977425,ERR977403,ERR977404,ERR977405,ERR977406,ERR977411,ERR977415,ERR977417,ERR977421,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
OTU422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0
OTU424,0,0,3,6,7,25,10,44,0,0,0,0,3,15,7,52,14,11,1,18,5,2,1,17,6,1,0,0,3,3,9,9,7,1,5,0,3,10,9,4,0,11,8,17,6,3
OTU425,0,0,2,17,1,108,95,188,0,1,0,0,17,99,31,27,4,9,2,13,0,2,4,22,9,6,4,0,2,15,2,3,17,0,17,1,20,7,3,3,26,6,16,10,14,8
OTU426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU427,0,0,0,0,0,1,1,6,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,26,0,0,1,2,1
OTU428,0,0,0,0,0,1,0,2,0,0,0,0,4,3,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,7,0,1,0,0,2,0,1,0,2,0,0,2,0,2,0,1
OTU429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU430,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU431,0,0,5,1,2,20,17,16,0,1,0,0,13,17,31,17,4,2,0,7,0,2,0,16,0,2,3,1,0,1,0,2,2,3,1,2,0,1,0,0,1,5,2,4,5,33
OTU432,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,30,1,7,1,2,13,0,125,23,0,37,17,0,1,22,53,0,16,34,1,10,0,0,30,13,26,15,1,16,0
OTU433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU434,0,0,1,2,1,0,0,2,0,0,0,0,2,8,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1
OTU435,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,5,1,0,1,3,0,2,0,0,2,0,0,1,0,0,0,0,0,5,1,1,3,1
OTU436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU438,0,0,1,4,3,7,16,21,0,0,0,0,5,14,2,1,2,3,0,1,1,0,2,3,0,0,0,1,2,1,6,0,4,0,0,1,0,0,0,1,0,0,1,3,1,1
OTU439,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU441,0,0,0,1,0,2,3,9,0,0,0,0,2,11,5,51,33,6,20,7,3,6,1,110,43,0,24,18,1,0,23,25,2,11,52,1,10,2,3,16,5,13,13,8,26,0
OTU442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
OTU444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU445,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,19,16,4,8,11,6,0,2,43,13,1,5,3,0,3,5,7,2,1,9,0,6,1,0,2,2,8,7,3,3,1
OTU446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU447,0,0,0,2,0,9,7,13,0,0,0,0,0,4,1,10,8,3,3,6,2,2,1,30,8,1,14,3,0,2,2,6,2,2,24,1,10,0,1,1,3,9,8,2,5,1
OTU448,0,0,0,3,0,3,5,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
OTU449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
OTU450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU451,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
OTU452,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
OTU453,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,5,0,0,0,0,0,0,3,4,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,2,1
OTU454,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,10,0,2,0,0
OTU455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU457,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU458,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU459,0,0,1,0,0,0,0,2,0,0,0,0,3,38,0,0,8,3,4,0,7,0,1,6,5,1,1,1,4,2,0,0,6,0,2,2,4,0,1,3,0,0,22,2,2,0
OTU460,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,1
OTU461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OTU463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU464,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU465,0,0,0,0,0,5,5,12,0,0,0,0,0,5,0,1,10,2,3,1,10,0,1,9,5,3,0,0,1,4,0,1,4,0,5,1,1,1,1,0,1,0,5,5,3,2
OTU466,0,0,1,2,0,2,6,10,0,0,0,0,2,29,0,2,154,12,19,9,54,6,8,75,38,6,17,10,5,16,21,13,17,7,11,5,7,4,5,11,34,7,16,12,35,2
OTU467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OTU470,0,0,6,10,2,20,16,60,0,0,0,0,7,31,0,52,64,70,14,54,499,4,15,69,26,9,37,9,37,42,14,4,93,13,22,4,4,20,81,6,20,21,44,47,23,19
OTU471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0
OTU473,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,3,0,2,13,0,0,2,2,0,0,0,0,1,0,2,4,0,1,0,0,1,0,1,1,0,0,1,0,2
OTU474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,6,1,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
OTU476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0
OTU481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,0,2,1,6,6,4,1,0,0,0,0,4,15,1,0,1,1,0,0,2,0,4,0,1,3,0
OTU483,0,0,0,1,0,0,1,20,0,0,0,0,0,0,3,1,6,0,1,0,0,0,1,0,5,0,0,0,0,1,1,2,0,1,3,0,0,1,0,0,0,9,1,1,0,0
OTU484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU485,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,2,0,2,1,0,0,4,0,2,3,1
OTU486,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0
OTU487,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
OTU488,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,1,1,0,0,0
OTU489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU490,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0
OTU494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU495,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,2,1,2,0,0,6,3,2,1,0,0,2,0,0,0,6,2,1,1,0,0,5,1,0,1,2,1,1,0
OTU496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU498,0,0,0,0,0,2,1,8,0,0,0,0,3,3,47,60,7,6,2,22,38,0,2,36,19,2,3,0,6,15,7,4,17,5,18,0,1,19,11,5,1,36,3,16,18,6
OTU499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU500,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,1,1,0,4,2,0,0,2,1,1,0,2,0,1,3,0,0,1,4,0,2,0,1,0,0,7,1,1,2,0
OTU501,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU502,0,0,0,0,0,6,2,19,0,0,0,0,1,0,24,209,26,2,4,20,46,1,0,63,17,7,6,2,5,10,8,5,6,3,23,2,8,8,10,8,21,37,2,15,21,1
OTU503,0,0,1,4,0,7,4,30,0,0,0,0,2,0,37,89,34,7,2,48,289,7,1,49,34,3,8,4,49,26,6,7,24,24,48,5,9,52,13,8,1,50,2,36,28,22
OTU504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU505,0,0,0,0,0,2,0,6,0,0,0,0,0,1,29,80,38,11,5,18,7,5,3,72,16,2,7,10,8,13,5,19,22,2,16,4,4,13,22,7,23,65,10,27,30,3
OTU506,0,0,0,2,1,2,4,16,0,0,0,0,2,3,49,612,72,10,32,24,72,12,3,122,55,4,18,15,15,17,14,13,14,8,23,3,17,10,17,16,13,46,10,18,30,8
OTU507,0,0,0,2,0,1,1,6,0,0,0,0,0,0,17,23,2,5,3,8,1,1,0,2,4,4,0,0,0,5,5,1,16,0,1,1,0,1,1,0,2,11,3,2,2,0
OTU508,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
OTU510,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,1,0,3,0,0,1,0
OTU511,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,0,4,2,0,0,2,2,0,1,1,3,0,0,0
OTU513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU515,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,24,5,2,1,1,5,0,0,1,1,2,1,2,0,0,1,0,13,0,3,1,0,2,4,1,4,0,0,1,0,2
OTU516,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,7,1,0,0,19,1,0,8,2,0,2,0,2,1,4,1,2,3,2,0,2,4,0,1,0,0,1,0,4,0
OTU517,0,0,0,0,0,5,2,6,0,0,0,0,0,0,1,75,28,4,4,7,10,3,4,17,15,6,5,2,1,5,7,3,2,8,3,1,2,2,3,4,6,2,7,2,6,2
OTU518,0,0,0,1,0,2,1,10,0,0,0,0,0,1,1,45,17,4,7,6,20,5,1,14,17,0,5,1,2,0,1,1,6,4,9,1,3,5,5,2,3,5,8,4,7,1
OTU519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
OTU521,0,0,0,2,0,2,2,11,0,0,0,0,1,0,0,23,26,13,9,25,18,4,10,42,41,16,9,5,6,4,6,16,9,34,12,10,6,5,23,5,2,2,5,22,12,0
OTU522,0,0,1,1,0,3,0,22,0,0,0,0,4,5,0,28,11,6,3,21,35,9,3,32,20,12,6,8,2,5,4,7,14,6,18,6,3,9,3,7,0,2,9,14,13,0
OTU523,0,0,1,3,0,7,3,9,0,0,0,0,7,7,4,4,20,10,0,97,60,10,4,69,74,23,14,19,5,7,2,24,26,27,30,8,5,36,14,8,2,19,23,10,50,6
OTU524,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
OTU525,0,0,1,0,3,4,3,33,0,0,0,0,1,0,0,14,39,22,11,15,74,13,9,82,37,6,11,14,5,8,17,34,10,90,21,11,9,9,18,13,14,16,28,28,25,10
OTU526,0,0,0,0,0,1,1,12,0,0,0,0,1,3,3,39,1,9,2,9,41,0,5,4,7,4,2,2,6,11,1,1,11,6,1,4,0,7,14,1,0,1,4,16,1,4
OTU527,0,0,1,0,0,2,0,5,0,0,0,0,0,3,0,15,12,5,1,8,20,2,4,18,11,3,4,5,4,3,4,4,6,17,8,4,1,1,12,6,0,18,6,10,2,3
OTU528,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,6,42,9,8,2,30,4,4,27,12,1,14,8,3,2,5,11,0,15,4,2,2,1,6,7,5,4,9,5,10,1
OTU529,0,0,0,0,2,3,6,62,0,0,0,0,1,1,0,12,34,11,3,10,55,9,9,29,26,4,10,2,2,4,5,9,12,62,44,4,0,4,13,4,2,15,11,7,6,4
OTU530,0,0,0,6,3,11,17,185,0,0,0,0,1,3,1,32,132,33,72,28,297,15,25,104,153,12,48,43,15,11,19,18,33,950,165,11,14,35,37,29,24,80,29,31,26,13
OTU531,0,0,3,4,2,2,3,11,0,0,0,0,3,5,4,60,13,17,4,32,60,1,10,18,14,12,3,2,10,13,2,16,13,22,4,6,2,18,24,4,3,5,4,20,8,7
OTU532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,8,0,1,0,1,1,1,1,0,0,1,0,0,2,0,0,3,2,0,0,0,0,1,0,0,0
OTU533,0,0,0,2,2,2,1,3,0,0,0,0,3,1,3,9,15,5,0,34,7,1,0,22,20,3,4,4,0,4,8,5,6,1,3,1,6,20,5,4,0,1,7,4,19,4
OTU534,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,1,2,0,2,3,0,0,4,1,1,1,3,0,0,1,3,1,5,2,0,1,1,0,1,1,0,2,0,2,1
OTU535,0,0,0,16,3,20,33,199,0,0,0,0,9,8,7,476,354,181,90,227,488,73,78,509,372,105,128,167,98,92,126,173,182,742,184,61,60,110,233,72,19,82,156,176,131,75
OTU536,0,0,7,10,4,57,69,247,0,0,0,0,40,87,30,255,222,115,68,336,430,67,80,532,268,96,125,67,59,99,107,111,196,359,186,62,67,149,150,86,34,153,189,156,252,51
OTU537,0,0,0,1,0,1,0,9,0,0,0,0,0,1,3,5,5,6,0,5,8,3,1,26,10,8,4,6,0,1,1,3,5,9,4,2,1,5,9,7,0,4,5,2,17,2
OTU538,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,4,0,0,0,6,0,0,0,8,1,1,2,1,1,3,2,0,0,0,1,0,1,2,0,1,0,0,3,1,5,0
OTU539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0
OTU540,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,309,45,1,4,23,53,2,4,21,22,6,8,4,2,5,3,10,7,6,7,2,0,6,18,5,0,0,2,10,5,5
OTU541,0,0,0,1,1,3,2,27,0,0,0,0,3,4,0,25,81,37,9,77,48,14,14,120,87,13,42,25,35,19,24,31,39,124,33,13,18,19,84,27,1,33,29,72,34,16
OTU542,0,0,1,7,2,2,5,12,0,0,1,0,1,2,7,96,40,28,7,85,146,17,13,62,67,14,7,11,14,14,28,18,22,70,19,13,7,35,21,5,0,6,11,18,15,6
OTU543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0,2,1,0,0,14,2,0,2,1,1,0,1,1,1,1,1,0,0,3,0,4,0,1,6,1,5,0
OTU544,0,0,4,4,3,11,14,34,0,0,1,0,15,10,9,50,25,18,1,82,49,8,15,82,47,19,26,13,12,26,26,37,22,63,25,11,25,29,17,13,3,26,39,8,41,4
OTU545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,1,7,2,54,5,3,8,4,0,0,5,5,1,1,8,1,2,0,0,0,6,5,9,0,10,0
OTU546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,20,0,2,9,7,7,29,1,1,0,0,0,2,3,4,1,13,1,0,2,0,0,0,3,1,0,1
OTU547,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,116,0,8,2,3,6,0,122,20,1,16,1,1,0,2,4,0,19,23,4,1,3,0,15,14,8,60,2,31,0
OTU548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU549,0,0,0,3,2,5,6,43,0,0,0,0,5,2,4,425,130,72,30,105,262,24,46,157,110,56,64,43,39,27,39,53,52,346,54,35,22,69,118,38,3,22,38,61,34,20
OTU550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,3,2,0,2,1,2,0,0,0,0,2,0,3,0,0,2,2,0,0,2,0,0,0
OTU551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
OTU552,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,17,18,6,7,8,2,2,6,12,16,3,3,5,1,0,3,4,6,2,2,1,3,3,12,3,0,3,2,9,3,1
OTU553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,0,1,0,0,0,1,13,8,1,6,4,0,0,4,8,0,12,5,0,1,0,0,12,9,2,2,0,1,0
OTU555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU556,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,211,5,0,0,0,2,0,0,4,3,0,3,0,0,2,2,2,2,3,3,0,0,0,1,0,0,1,3,1,0,0
OTU557,0,0,0,0,0,0,1,25,0,0,0,0,0,1,11,1044,16,4,19,4,11,4,1,65,34,2,36,6,4,1,17,26,4,13,18,0,19,2,5,16,15,10,11,0,31,1
OTU558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,2,0,0,2,4,1,1,2,0,3,0,0,0,0,0,0,0,2,1,1,1,1,3,0,0,0,1,0,2,3
OTU560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU561,0,0,0,0,0,0,1,17,0,0,0,0,0,1,2,5,19,3,0,1,12,2,20,11,0,1,0,2,0,1,5,5,0,15,10,4,1,3,1,5,0,2,1,2,7,2
OTU562,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0
