Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR2729815,ERR2729816,ERR2729817,ERR2729818,ERR2729819,ERR2729820,ERR2729821,ERR2729822,ERR2729823,ERR2729824,ERR2729825,ERR2729826,ERR2729827,ERR2729828,ERR2729829,ERR2729830,ERR2729831,ERR2729832,ERR2729833,ERR2729834,ERR2729835,ERR2729836,ERR2729837,ERR2729838,ERR2729839,ERR2729840,ERR2729841,ERR2729842,ERR2729843,ERR2729844,ERR2729845,ERR2729846,ERR2729847,ERR2729848,ERR2729849,ERR2729850,ERR2729851,ERR2729852,ERR2729853,ERR2729854,ERR2729855,ERR2729856,ERR2729857,ERR2729858,ERR2729859,ERR2729860,ERR2729861,ERR2729862,ERR2729863,ERR2729864,ERR2729865,ERR2729866,ERR2729867,ERR2729868,ERR2729869,ERR2729870,ERR2729871,ERR2729872,ERR2729873,ERR2729874,ERR2729875,ERR2729876,ERR2729877,ERR2729878,ERR2729879,ERR2729880,ERR2729881,ERR2729882,ERR2729883,ERR2729884,ERR2729885,ERR2729886,ERR2729887,ERR2729888,ERR2729889,ERR2729890,ERR2729891,ERR2729892,ERR2729893,ERR2729894,ERR2729895,ERR2729896,ERR2729897,ERR2729898,ERR2729899,ERR2729900,ERR2729901,ERR2729902,ERR2729903,ERR2729904,ERR2729905,ERR2729906,ERR2729907,ERR2729908,ERR2729909,ERR2729910,ERR2729911,ERR2729912,ERR2729913,ERR2729914,ERR2729915,ERR2729916,ERR2729917,ERR2729918,ERR2729919,ERR2729920,ERR2729921,ERR2729922,ERR2729923,ERR2729924,ERR2729925,ERR2729926,ERR2729927,ERR2729928,ERR2729929,ERR2729930,ERR2729931,ERR2729932,ERR2729933,ERR2729934,ERR2729935,ERR2729936,ERR2729937,ERR2729938,ERR2729939,ERR2729940,ERR2729941,ERR2729942,ERR2729943,ERR2729944,ERR2729945,ERR2729946,ERR2729947,ERR2729948,ERR2729949,ERR2729950,ERR2729951,ERR2729952,ERR2729953,ERR2729954,ERR2729955,ERR2729956,ERR2729957,ERR2729958,ERR2729959,ERR2729960,ERR2729961,ERR2729962,ERR2729963,ERR2729964,ERR2729965,ERR2729966,ERR2729967,ERR2729968,ERR2729969,ERR2729970,ERR2729971,ERR2729972,ERR2088984,ERR2088985,ERR2088986,ERR2088987,ERR2088988,ERR2088989,ERR2088990,ERR2088991,ERR2088992,ERR2088993,ERR2088994,ERR2088995
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus_Sphingomonadaceae,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,6.0,3.0,8.0,0.0,8.0,1.0,9.0,1.0,16.0,1.0,14.0,2.0,6.0,5.0,14.0,0.0,9.0,2.0,11.0,6.0,15.0,4.0,19.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,9.0,1.0,9.0,5.0,24.0,2.0,25.0,3.0,24.0,4.0,35.0,1.0,31.0,0.0,41.0,4.0,72.0,10.0,47.0,14.0,48.0,14.0,81.0,17.0,54.0,10.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphingosinicella_Sphingomonadaceae,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,,,Chitinivorax,Chitinivorax,15.0,34.0,16.0,27.0,15.0,29.0,570.0,166.0,902.0,171.0,820.0,165.0,281.0,256.0,445.0,305.0,374.0,226.0,2149.0,116.0,2184.0,112.0,2259.0,94.0,1217.0,188.0,2253.0,204.0,1767.0,187.0,1124.0,130.0,1650.0,120.0,1606.0,101.0,0.0,9.0,0.0,11.0,0.0,9.0,0.0,35.0,0.0,42.0,0.0,48.0,2.0,82.0,0.0,87.0,0.0,93.0,0.0,53.0,0.0,29.0,0.0,56.0,1.0,51.0,1.0,58.0,3.0,62.0,0.0,27.0,0.0,29.0,2.0,38.0,0.0,0.0,0.0,0.0,5.0,19.0,8.0,16.0,7.0,17.0,406.0,327.0,619.0,300.0,421.0,241.0,173.0,412.0,256.0,412.0,202.0,398.0,949.0,201.0,1201.0,177.0,995.0,148.0,871.0,189.0,928.0,191.0,890.0,204.0,807.0,93.0,1071.0,211.0,777.0,104.0,0.0,6.0,1.0,8.0,0.0,9.0,0.0,29.0,0.0,28.0,0.0,27.0,0.0,88.0,1.0,71.0,0.0,88.0,1.0,44.0,0.0,60.0,0.0,59.0,0.0,46.0,1.0,36.0,0.0,45.0,0.0,10.0,0.0,15.0,0.0,33.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,,,Denitrobacter,Denitrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,13.0,0.0,9.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Aquabacterium,Aquabacterium,257.0,858.0,270.0,727.0,235.0,612.0,667.0,221.0,1104.0,218.0,952.0,245.0,615.0,60.0,1159.0,103.0,946.0,71.0,358.0,129.0,393.0,112.0,395.0,77.0,130.0,126.0,284.0,117.0,217.0,103.0,148.0,75.0,258.0,71.0,236.0,72.0,24.0,442.0,19.0,469.0,20.0,399.0,0.0,210.0,0.0,202.0,1.0,235.0,7.0,26.0,3.0,59.0,2.0,70.0,4.0,67.0,9.0,14.0,4.0,60.0,7.0,134.0,8.0,122.0,11.0,183.0,2.0,52.0,8.0,32.0,3.0,45.0,0.0,1.0,0.0,1.0,34.0,14.0,49.0,17.0,45.0,10.0,10.0,10.0,32.0,3.0,11.0,2.0,8.0,5.0,18.0,5.0,9.0,5.0,4.0,4.0,13.0,4.0,14.0,1.0,6.0,3.0,10.0,5.0,11.0,3.0,7.0,5.0,13.0,5.0,5.0,6.0,5.0,7.0,6.0,5.0,6.0,10.0,3.0,6.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,3.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Aquincola,Aquincola,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,3.0,6.0,5.0,4.0,1.0,6.0,2.0,8.0,7.0,6.0,5.0,3.0,1.0,10.0,1.0,7.0,2.0,3.0,2.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,0.0,4.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Inhella,Inhella,157.0,249.0,144.0,196.0,137.0,182.0,76.0,261.0,136.0,285.0,91.0,268.0,49.0,25.0,68.0,42.0,66.0,27.0,87.0,79.0,85.0,70.0,93.0,110.0,94.0,24.0,186.0,36.0,150.0,35.0,92.0,31.0,102.0,34.0,112.0,23.0,3.0,126.0,6.0,141.0,4.0,132.0,0.0,309.0,0.0,287.0,1.0,418.0,1.0,26.0,0.0,29.0,0.0,34.0,0.0,68.0,1.0,62.0,0.0,88.0,4.0,27.0,3.0,24.0,9.0,37.0,1.0,42.0,2.0,39.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Leptothrix,Leptothrix,60.0,34.0,64.0,25.0,54.0,24.0,172.0,141.0,266.0,169.0,187.0,137.0,461.0,256.0,749.0,356.0,591.0,244.0,954.0,424.0,1080.0,367.0,860.0,348.0,701.0,239.0,1230.0,249.0,921.0,240.0,808.0,100.0,1015.0,92.0,838.0,83.0,0.0,10.0,0.0,14.0,2.0,23.0,3.0,106.0,2.0,104.0,2.0,139.0,10.0,72.0,4.0,79.0,7.0,99.0,18.0,160.0,19.0,68.0,28.0,152.0,55.0,66.0,45.0,72.0,53.0,65.0,75.0,20.0,68.0,19.0,49.0,39.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,Methylibium,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,3.0,4.0,1.0,3.0,1.0,7.0,1.0,4.0,1.0,26.0,7.0,29.0,1.0,27.0,0.0,29.0,5.0,56.0,3.0,43.0,8.0,27.0,3.0,34.0,10.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,105.0,0.0,37.0,1.0,34.0,1.0,9.0,1.0,14.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Mitsuaria,Mitsuaria,3.0,4.0,5.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Paucibacter,Paucibacter,42.0,83.0,50.0,66.0,43.0,67.0,8.0,58.0,13.0,64.0,13.0,76.0,4.0,8.0,14.0,21.0,15.0,7.0,17.0,10.0,17.0,8.0,17.0,5.0,5.0,2.0,10.0,2.0,6.0,2.0,6.0,10.0,8.0,6.0,5.0,11.0,1.0,41.0,2.0,38.0,2.0,45.0,0.0,56.0,0.0,71.0,0.0,95.0,1.0,9.0,0.0,7.0,1.0,15.0,1.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,7.0,0.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Piscinibacter,Piscinibacter,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,5.0,3.0,11.0,1.0,11.0,1.0,15.0,1.0,11.0,1.0,9.0,4.0,20.0,0.0,18.0,0.0,11.0,0.0,31.0,2.0,27.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rhizobacter,Rhizobacter,57.0,69.0,63.0,36.0,73.0,40.0,142.0,31.0,234.0,41.0,144.0,28.0,110.0,113.0,193.0,122.0,156.0,72.0,262.0,179.0,277.0,210.0,278.0,142.0,359.0,381.0,723.0,307.0,538.0,278.0,335.0,291.0,510.0,230.0,475.0,234.0,1.0,31.0,0.0,24.0,0.0,26.0,0.0,22.0,2.0,18.0,2.0,30.0,9.0,34.0,8.0,47.0,4.0,59.0,37.0,35.0,27.0,17.0,31.0,33.0,335.0,58.0,182.0,63.0,224.0,69.0,131.0,75.0,155.0,59.0,129.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rivibacter,Rivibacter,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,6.0,2.0,4.0,2.0,4.0,4.0,7.0,3.0,4.0,3.0,1.0,4.0,13.0,4.0,8.0,4.0,3.0,2.0,7.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,9.0,2.0,5.0,0.0,69.0,4.0,49.0,5.0,60.0,1.0,89.0,8.0,166.0,8.0,119.0,12.0,118.0,10.0,189.0,4.0,155.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,8.0,4.0,6.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Sphaerotilus,Sphaerotilus,15290.0,4526.0,14738.0,3677.0,13263.0,3538.0,21576.0,5207.0,32387.0,5554.0,25624.0,5702.0,3374.0,2301.0,5708.0,2995.0,4861.0,2115.0,1645.0,922.0,1789.0,698.0,1770.0,329.0,1769.0,1605.0,3415.0,1366.0,2729.0,1100.0,1198.0,776.0,2444.0,696.0,2313.0,752.0,3449.0,2224.0,3593.0,2312.0,3411.0,2075.0,292.0,5459.0,239.0,5582.0,229.0,7367.0,36.0,523.0,69.0,766.0,70.0,820.0,49.0,199.0,57.0,26.0,41.0,179.0,13.0,230.0,30.0,212.0,49.0,278.0,34.0,230.0,15.0,220.0,16.0,200.0,1.0,2.0,4.0,1.0,21.0,7.0,14.0,6.0,8.0,6.0,6.0,7.0,26.0,4.0,24.0,3.0,3.0,9.0,10.0,11.0,3.0,6.0,6.0,1.0,7.0,6.0,10.0,1.0,8.0,2.0,8.0,3.0,5.0,2.0,4.0,0.0,8.0,1.0,7.0,3.0,2.0,2.0,9.0,2.0,3.0,3.0,1.0,5.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
