Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR977407,ERR977409,ERR977410,ERR977423,ERR977424,ERR977425,ERR977403,ERR977404,ERR977405,ERR977406,ERR977411,ERR977415,ERR977417,ERR977421
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Nevskia,Nevskia_Sinobacteraceae,0,0,0,0,0,4,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Steroidobacter_Sinobacteraceae,0,0,0,4,3,3,0,0,0,0,1,1,4,6
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Aquimonas,Aquimonas_Xanthomonadaceae,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas_Xanthomonadaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,Dokdonella_Xanthomonadaceae,0,1,1,1,1,13,0,0,0,0,5,4,0,8
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,Luteibacter_Xanthomonadaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas_Xanthomonadaceae,0,3,0,3,2,32,0,0,0,0,0,1,0,31
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter_Xanthomonadaceae,0,2,0,0,0,15,0,0,0,0,3,1,0,32
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_Xanthomonadaceae,0,1,0,1,0,71,0,0,0,0,9,1,1,27
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Rhodanobacter_Xanthomonadaceae,0,0,1,0,0,0,0,0,0,0,2,2,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_Xanthomonadaceae,0,0,0,0,1,7,0,0,0,0,1,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas_Xanthomonadaceae,2,0,3,5,1,38,0,0,0,0,7,3,1,49
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas_Xanthomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Bacteria,Bacteria,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus_Mariprofundaceae,0,0,0,0,0,6,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptonema,Leptonema_Leptospiraceae,0,0,0,0,1,9,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,Leptospira_Leptospiraceae,0,0,1,0,3,33,0,0,0,0,4,0,16,0
Bacteria,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,Turneriella_Leptospiraceae,1,0,2,0,12,29,0,0,0,0,3,0,5,1
Bacteria,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta_Spirochaetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,Treponema_Spirochaetaceae,0,0,0,0,0,2,0,0,0,0,1,5,0,4
Bacteria,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermoanaerovibrio,Thermoanaerovibrio_Synergistaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Thermi,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_Deinococcaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Thermi,Deinococci,Thermales,Thermaceae,Meiothermus,Meiothermus_Thermaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Thermi,Deinococci,Thermales,Thermaceae,Thermus,Thermus_Thermaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Petrotoga,Petrotoga_Thermotogaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_Opitutaceae,0,0,2,5,10,20,0,0,0,0,4,0,57,18
Bacteria,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Coraliomargarita_Puniceicoccaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,Pedosphaera_Pedosphaeraceae,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter_Chthoniobacteraceae,0,0,0,0,1,0,0,0,0,0,0,0,1,2
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,Akkermansia_Verrucomicrobiaceae,0,0,0,3,3,7,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Luteolibacter_Verrucomicrobiaceae,0,0,0,3,3,0,0,0,0,0,0,1,0,25
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Prosthecobacter_Verrucomicrobiaceae,0,0,1,7,13,137,0,0,0,0,7,1,3,4
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium_Verrucomicrobiaceae,0,4,0,7,6,16,0,0,0,0,5,4,0,0
