OTU,ERR770579,ERR770580,ERR770581,ERR770582,ERR770583,ERR770584,ERR1076078,ERR1414267,ERR1414271,ERR1414265,ERR1414209,ERR1414210,ERR1414211,ERR1414212,ERR1414213,ERR1414214,ERR1414215,ERR1414216,ERR1414217,ERR1414218,ERR1414219,ERR1414220,ERR1414221,ERR1414222,ERR1414223,ERR1414224,ERR1414225,ERR1414226,ERR1414227,ERR1414228,ERR1414229,ERR1414230,ERR1414231,ERR1414232,ERR1414233,ERR1414234,ERR1414235,ERR1414236,ERR1414237,ERR1414238,ERR1414239,ERR1414240,ERR1414241,ERR1414242,ERR1414243,ERR1414244,ERR1414245,ERR1414246,ERR1414247,ERR1414248,ERR1414249,ERR1414250,ERR1414251,ERR1414252,ERR1414253,ERR1414254,ERR1414255,ERR1414256,ERR1414257,ERR1414258,ERR1414259,ERR1414260,ERR1414261,ERR1414262,ERR1414263,ERR1414264,ERR1414266,ERR1414268,ERR1414269,ERR1414270,ERR1414272,ERR1414273,ERR1414274,ERR1414275,ERR1414276,ERR1414277,ERR1414278,ERR2586215,ERR2586216,ERR2586217,ERR2586218,ERR2586219,ERR2586220
OTU79,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU81,1,1,7,171,165,141,0,17,22,3,16,16,14,1,2,3,1,8,2,4,1,7,2,4,1,3,1,3,4,1,1,2,4,2,2,1,2,0,11,21,16,14,12,35,8,25,9,16,14,31,29,43,40,5,36,13,29,28,26,0,6,12,37,38,10,15,2,1,0,11,16,23,3,35,10,22,37,32,27,28,1,0,0
OTU82,2,1,1,544,451,454,4,33,32,8,21,28,24,6,6,8,6,14,14,14,5,8,3,12,0,5,10,10,12,9,4,0,9,8,6,1,5,7,27,46,27,23,40,58,25,24,26,40,49,46,41,23,56,28,41,55,69,12,0,0,3,6,5,16,9,9,9,9,3,20,27,30,11,52,21,41,62,2,0,1,0,0,2
OTU83,0,0,0,18,22,12,1,7,7,0,4,2,1,2,2,6,3,1,1,2,0,1,3,5,0,0,2,4,8,9,4,4,11,7,1,0,3,0,4,7,3,1,5,3,2,7,6,2,4,6,1,2,1,9,0,1,0,0,14,0,0,0,2,17,2,2,4,9,2,3,5,3,8,11,1,2,7,0,0,0,0,0,0
OTU84,0,0,1,18,14,15,0,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,1,0,2,2,0,4,5,0,0,3,0,0,3,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0
OTU85,0,0,0,47,37,33,0,0,1,0,3,3,0,2,0,0,1,0,0,0,0,1,1,2,0,0,1,0,2,1,1,0,2,1,0,0,0,2,0,2,3,4,3,7,3,3,1,2,0,0,0,1,0,3,5,1,8,4,0,0,0,0,10,3,0,0,0,0,0,1,1,3,2,1,1,2,2,0,0,0,0,0,0
OTU86,0,1,3,15,12,16,0,0,0,0,0,0,0,1,0,0,1,3,0,4,0,1,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,3,3,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU88,1,1,2,1477,951,1062,1,8,9,4,5,7,5,8,10,13,5,3,2,1,4,4,11,8,2,1,4,8,9,17,13,4,12,12,1,1,0,2,0,9,5,5,9,8,6,13,15,5,6,11,11,6,6,3,9,13,1,0,0,0,4,9,0,1,0,2,7,2,0,5,4,6,9,3,4,6,7,1,0,2,0,0,0
OTU89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU90,0,0,0,84,77,66,0,1,4,0,2,0,0,1,0,3,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,2,0,1,0,1,0,2,11,3,0,2,0,8,3,0,2,4,0,1,1,0,0,6,3,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,0,1,4,3,2,2,2,0,0,0,0,0,0
OTU91,0,0,1,65,51,55,0,10,4,2,10,5,1,6,5,5,6,4,1,5,2,4,7,8,0,2,1,1,6,5,5,8,8,9,5,3,3,5,0,1,6,1,5,14,16,0,0,8,9,15,9,7,12,2,7,24,1,1,0,0,0,0,0,0,1,2,2,4,3,8,7,7,10,19,5,6,14,0,0,0,0,0,0
OTU92,0,0,0,17,15,16,0,1,4,0,2,0,3,0,1,2,1,0,0,1,0,3,1,0,0,0,0,3,1,5,0,1,2,3,2,0,0,2,1,9,5,3,5,5,2,2,0,16,3,5,0,2,2,0,12,6,10,1,0,0,0,0,0,0,3,1,0,0,0,0,2,3,1,4,0,1,6,0,0,0,0,0,0
OTU93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
OTU94,0,0,0,135,93,109,0,5,5,5,4,7,2,6,4,7,7,1,1,3,1,0,5,4,0,0,2,5,2,7,6,5,5,7,0,0,0,1,10,20,4,14,8,18,6,9,0,5,21,18,7,8,9,19,24,19,9,2,0,0,1,5,4,0,11,0,0,4,0,6,9,7,11,10,10,7,14,0,0,0,0,0,1
OTU95,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU97,0,0,0,106,93,90,0,2,2,1,0,0,1,2,2,1,2,4,3,2,2,0,1,1,0,1,2,1,1,2,1,3,5,4,0,0,2,0,5,1,0,0,0,2,0,2,1,0,2,3,1,1,5,2,5,4,0,0,0,19,5,6,0,3,4,0,0,2,0,1,2,2,4,2,1,2,5,0,0,0,0,0,0
OTU98,0,0,0,7,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
OTU99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU100,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU101,0,0,0,2,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU102,4,3,13,1146,998,842,5,7,2,9,9,10,3,8,11,8,14,6,1,8,3,14,0,4,2,2,3,1,1,3,1,5,2,0,0,1,2,3,4,7,4,3,3,6,0,1,0,7,0,19,10,3,13,2,6,2,1,4,0,0,11,0,0,5,5,11,6,4,2,1,4,9,1,6,6,2,4,5,18,13,9,4,5
OTU103,0,1,0,69,59,54,1,1,3,0,1,7,0,1,0,1,1,0,0,0,0,2,0,1,1,2,0,1,0,0,3,0,0,1,0,0,2,0,0,6,0,1,0,1,0,0,0,0,0,0,4,3,2,0,0,0,4,1,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,0,1,1,0
OTU104,2,1,7,40,37,29,3,0,3,4,4,3,0,2,1,4,0,3,2,2,1,1,2,6,0,1,2,2,3,2,2,1,1,1,2,2,0,0,3,4,2,0,2,1,5,8,0,1,3,3,2,21,1,0,3,6,3,0,0,0,5,9,1,0,1,1,0,0,0,1,5,5,1,3,0,3,5,0,0,0,0,0,0
OTU105,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU107,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU108,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,5,1,1,2,0,0,0,0,0,0
OTU109,0,0,1,54,49,48,0,6,3,4,11,5,3,8,5,11,12,6,2,0,4,2,13,25,2,0,1,9,22,22,16,18,73,37,13,17,19,13,2,2,4,4,0,4,4,0,0,1,3,2,2,15,2,0,5,0,0,0,0,0,48,96,0,0,12,11,2,18,0,1,5,0,44,3,2,7,4,0,0,0,0,1,0
OTU110,0,0,3,49,37,43,2,12,8,3,9,5,6,3,3,3,6,2,3,4,2,1,2,5,0,2,2,4,11,7,9,7,15,8,9,3,3,1,7,4,6,12,11,19,10,33,13,32,7,18,8,12,15,19,20,22,8,25,1,0,10,5,0,0,1,2,1,1,2,5,7,16,6,26,6,19,13,0,0,0,0,0,0
OTU111,0,0,0,40,37,41,2,3,2,0,1,1,0,2,0,0,0,0,0,1,0,0,1,2,0,0,1,2,4,4,3,6,10,6,0,0,3,1,2,2,0,0,4,0,3,2,1,0,4,4,0,0,3,0,0,3,0,0,0,0,5,9,0,0,10,1,2,0,0,1,3,1,9,5,3,4,6,253,238,238,1,5,3
OTU112,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU113,6,7,17,1453,1289,1221,37,227,320,18,228,178,161,31,43,38,35,122,74,97,67,109,47,59,51,43,93,52,71,92,45,53,87,45,40,34,68,61,230,477,259,267,513,730,275,467,302,346,411,450,499,417,716,412,643,649,551,386,0,0,40,16,0,0,16,18,15,55,32,182,228,344,60,603,223,410,589,0,0,0,0,0,0
OTU114,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU115,0,0,0,2,4,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
OTU116,0,1,0,9,5,6,1,2,1,0,3,2,1,3,2,2,3,2,2,1,0,2,1,3,0,1,0,2,1,4,8,3,4,3,0,2,1,1,3,1,1,1,2,9,2,4,1,2,1,4,2,0,0,3,0,13,2,0,0,0,0,0,0,0,0,0,0,4,2,5,2,1,5,1,0,2,2,0,0,0,0,0,0
OTU117,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU118,0,0,0,2,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
OTU119,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1,1,0,0,0,0,0,0
OTU120,0,0,0,7,7,8,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,2,3,0,0,1,7,0,3,0,10,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,3,1,4,0,0,0,0,0,0
OTU121,0,0,1,148,144,142,1,5,10,2,14,8,6,0,0,1,0,1,5,0,0,2,1,0,2,1,5,1,3,5,1,1,2,1,1,1,1,1,14,9,8,12,19,29,17,47,22,28,10,8,20,14,20,18,43,30,33,17,0,0,4,0,0,0,0,0,1,2,0,14,12,23,1,43,28,24,37,0,0,0,0,0,0
OTU122,0,0,3,20,19,12,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,2,0,1,4,1,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,0,0,0
OTU123,0,0,0,76,55,62,0,16,38,2,18,13,13,3,4,2,1,10,9,10,5,9,3,2,4,4,9,1,6,4,7,1,5,1,3,3,3,3,20,22,10,13,39,38,10,26,23,29,31,47,21,30,37,33,32,40,33,11,0,0,0,0,0,0,0,8,1,0,3,21,26,30,0,56,26,27,53,0,0,0,0,0,0
OTU124,0,0,0,2,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,3,0,0,0,0,0,0
OTU125,2,1,1,564,487,426,2,34,71,2,35,30,29,4,3,3,3,14,10,20,9,15,5,2,2,2,6,7,9,4,4,3,9,5,6,7,3,8,89,83,61,38,124,137,44,117,70,58,88,137,86,88,102,111,167,111,78,82,0,0,4,0,0,0,1,0,0,2,2,38,58,74,8,82,46,73,101,0,0,0,0,1,0
OTU126,0,0,0,7,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
OTU127,0,0,0,20,18,15,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,2,0,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,2,1,0
OTU128,0,0,0,59,64,50,0,0,0,0,4,3,4,1,1,4,6,0,4,6,2,3,4,3,2,1,2,5,4,7,5,6,5,6,2,0,4,2,4,2,9,4,1,11,4,0,7,4,3,4,8,1,3,8,17,10,1,0,1,0,3,0,0,0,0,0,1,0,3,1,4,2,6,5,5,2,5,0,0,0,0,0,0
OTU129,0,0,1,34,31,32,0,1,2,0,1,2,1,1,1,4,1,3,2,1,1,3,0,0,0,2,0,1,3,2,2,2,5,1,3,0,1,1,0,3,0,1,3,4,4,0,3,1,8,0,1,1,6,4,5,2,0,0,0,0,3,0,0,0,0,1,0,1,1,1,2,1,1,4,2,0,4,19,21,28,0,0,1
OTU130,0,0,0,4,4,5,0,0,1,0,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,1,3,1,8,1,4,0,8,4,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,2,0,0,0,0,0,0
OTU131,0,1,0,2,2,2,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
OTU132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU133,3,1,1,275,284,263,5,18,18,6,34,20,15,29,35,34,32,6,11,9,6,12,31,30,7,5,7,28,51,64,36,25,49,45,2,3,4,4,14,16,12,5,16,26,5,29,6,6,14,22,24,17,47,41,33,33,25,10,0,0,17,20,5,11,23,19,14,32,8,14,12,20,45,10,12,13,22,1,0,1,0,0,0
OTU134,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU136,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
OTU137,0,1,3,502,457,465,5,15,14,5,16,4,8,6,6,6,10,8,6,8,5,15,13,15,3,2,6,14,11,22,12,8,15,9,4,6,9,7,12,12,5,10,12,23,14,7,11,3,13,22,19,7,23,12,24,23,4,14,0,0,12,9,1,1,9,15,9,13,7,8,8,9,13,16,13,13,19,3,4,2,0,0,0
OTU138,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
OTU139,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
OTU140,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU141,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU143,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU144,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU145,0,0,0,8,7,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,2,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0
OTU146,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU147,0,0,0,28,26,24,0,2,0,2,0,3,0,2,2,1,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,5,0,0,5,0,2,0,1,4,0,6,0,4,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
OTU148,0,0,0,14,9,10,0,0,1,0,0,1,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU150,0,0,0,9,11,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
OTU151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU152,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU153,2,4,6,1450,1298,1145,1,148,220,12,200,106,138,29,23,31,31,9,12,12,14,12,6,4,8,5,27,84,90,95,93,44,68,94,2,0,4,1,668,791,384,347,590,909,414,484,398,464,839,1153,735,614,866,562,876,673,510,562,7,8,40,38,0,7,58,42,28,6,7,147,160,179,91,248,129,232,279,0,0,0,15,9,2
OTU154,0,0,0,3,1,1,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,6,1,0,0,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
OTU155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU156,1,0,0,24,18,16,0,3,1,4,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,4,0,0,0,0,0,8,19,5,1,10,7,4,0,11,3,3,5,13,3,13,7,4,7,1,10,0,0,0,10,0,0,0,0,1,0,1,2,1,0,4,0,1,0,4,0,0,0,0,0,0
