Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1356697,ERR1356701,ERR1356704,ERR1356734,ERR1356738,ERR1356743,ERR1356695,ERR1356699,ERR1356736,ERR1356745,ERR1356748,ERR1356751,ERR1356693,ERR1356710,ERR1356712,ERR1356717,ERR1356753,ERR1356714,ERR1356719,ERR1356720,ERR1356723,ERR1356725,ERR1356728,ERR1356727,ERR1356731,ERR1356733,ERR1356761,ERR1356762,ERR1356703,ERR1356707,ERR1356740,ERR1356754,ERR1356756,ERR1356759,ERR1356708,ERR1356746
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria_Listeriaceae,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus_Paenibacillaceae,1,0,0,0,0,1,1,3,0,0,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0,3,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus_Paenibacillaceae,89,6,0,0,1,173,25,252,0,70,0,16,431,0,0,0,1,0,0,0,12,123,1,68,13,71,75,0,2,0,0,0,0,189,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella_Paenibacillaceae,23,2,0,0,0,38,3,107,0,13,0,4,158,0,0,0,0,1,0,0,2,48,0,9,4,23,17,0,0,0,0,0,0,51,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_Paenibacillaceae,1080,49,0,1,0,1920,251,3474,0,792,0,316,5516,0,0,30,27,0,8,0,116,1542,0,953,104,1175,808,0,26,15,0,0,0,2445,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus_Paenibacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Chryseomicrobium,Chryseomicrobium_Planococcaceae,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia_Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Lysinibacillus_Planococcaceae,1517,57,1,0,0,2522,323,4673,0,1074,0,344,7268,0,0,35,40,1,8,0,153,2109,0,1192,174,1280,1076,1,28,22,0,1,0,3261,1,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina_Planococcaceae,2,0,0,0,0,9,4,16,0,3,0,1,20,0,0,1,0,0,0,0,0,11,0,4,0,2,1,0,0,0,0,0,0,10,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus_Planococcaceae,15,0,0,0,0,11,1,41,0,11,0,1,65,0,0,0,0,0,0,0,1,18,0,10,1,13,10,0,0,1,0,0,0,28,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Planomicrobium_Planococcaceae,26,1,0,0,0,39,4,113,0,25,0,3,160,0,0,1,1,0,1,0,6,33,0,22,5,26,20,0,0,1,0,0,0,67,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,Rummeliibacillus_Planococcaceae,60,35,1,0,0,57,36,131,0,28,0,14,236,0,0,18,8,0,5,0,9,43,1,31,28,73,19,0,8,3,0,0,0,60,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,Solibacillus_Planococcaceae,17,1,0,0,0,17,5,40,0,14,0,7,66,0,0,1,0,0,0,0,1,11,0,16,4,12,9,0,0,0,0,0,0,34,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina_Planococcaceae,166,20,0,0,0,266,46,496,0,120,0,45,854,0,0,10,7,0,0,0,19,188,0,139,46,172,130,0,13,3,0,1,0,367,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Staphylococcus,Staphylococcus_Planococcaceae,0,0,0,0,0,4,0,4,0,1,0,1,5,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,4,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus_Planococcaceae,17,1,0,0,0,29,5,63,0,5,0,7,96,0,0,1,1,0,1,0,2,23,0,15,5,12,19,0,1,1,0,0,0,41,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Viridibacillus,Viridibacillus_Planococcaceae,2,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Bacillus,Bacillus_Sporolactobacillaceae,0,0,0,0,0,4,0,14,0,1,0,1,16,0,0,0,0,0,0,0,0,3,0,7,0,3,2,0,0,0,0,0,0,13,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Pullulanibacillus,Pullulanibacillus_Sporolactobacillaceae,34,10,0,0,0,40,10,110,0,22,0,17,189,0,0,6,2,0,4,0,3,58,0,23,6,36,12,0,1,1,0,0,0,65,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Scopulibacillus,Scopulibacillus_Sporolactobacillaceae,4,0,0,0,0,3,0,5,0,3,0,2,7,0,0,0,0,0,0,0,1,4,0,5,1,2,1,0,0,0,0,0,0,2,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus_Sporolactobacillaceae,21,1,0,0,0,16,3,44,0,6,1,2,67,0,0,1,0,0,0,0,6,14,0,10,3,12,8,1,0,0,0,1,0,16,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccus_Staphylococcaceae,5,0,0,0,0,7,0,10,0,3,0,0,22,0,0,0,0,0,0,0,0,5,0,3,0,6,3,0,0,0,0,0,0,9,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus_Staphylococcaceae,9,0,0,0,0,12,5,23,0,0,0,5,36,0,0,0,0,0,0,0,1,16,0,11,1,15,6,0,2,0,0,0,0,18,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,Salinicoccus_Staphylococcaceae,58,1,0,0,0,100,8,210,0,39,1,4,290,0,0,0,0,0,0,0,10,94,0,49,7,22,39,1,2,1,0,0,0,118,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_Staphylococcaceae,561,92,1,3,1,786,178,1618,0,363,1,138,2744,1,0,51,15,1,15,2,70,656,8,404,131,3020,439,2,142,21,1,0,0,1073,2,2
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermicanaceae,Thermicanus,Thermicanus_Thermicanaceae,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Laceyella,Laceyella_Thermoactinomycetaceae,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Planifilum,Planifilum_Thermoactinomycetaceae,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Shimazuella,Shimazuella_Thermoactinomycetaceae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces_Thermoactinomycetaceae,1,1,0,0,0,1,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoflavimicrobium,Thermoflavimicrobium_Thermoactinomycetaceae,0,0,0,0,0,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,Gemella_Gemellaceae,25,8,0,0,0,23,8,53,0,7,2,6,97,0,0,5,3,0,4,0,2,33,0,13,3,38,18,0,1,2,0,0,0,34,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus_Aerococcaceae,4,0,0,2,0,5,1,12,0,7,0,1,24,0,0,1,2,0,0,0,0,1,0,4,0,90,4,1,2,0,1,1,0,5,3,3
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alkalibacterium,Alkalibacterium_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alloiococcus,Alloiococcus_Aerococcaceae,0,2,0,0,0,1,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia_Aerococcaceae,3,4,0,0,0,0,3,12,0,0,0,2,21,2,0,0,0,1,0,0,1,1,0,2,2,1,2,2,2,0,2,1,0,8,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Lacticigenium,Lacticigenium_Aerococcaceae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Marinilactibacillus,Marinilactibacillus_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium_Carnobacteriaceae,5,3,0,4,1,8,12,17,0,4,0,2,35,0,0,0,0,0,0,2,0,4,2,3,0,4,5,3,3,0,3,2,1,11,4,3
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,Desemzia_Carnobacteriaceae,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella_Carnobacteriaceae,133,6,1,0,1,190,33,562,0,74,3,43,849,0,0,4,5,0,2,0,16,196,1,97,21,144,94,7,8,5,0,1,1,289,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,Trichococcus_Carnobacteriaceae,61,13,11,42,3,9,27,86,3,27,12,12,200,0,0,5,6,0,2,5,11,8,25,11,5,6,23,83,5,10,16,39,9,54,24,45
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_Enterococcaceae,101,13,1,5,0,127,28,317,0,67,4,35,487,1,8,5,2,4,2,1,17,103,2,54,12,102,67,22,9,7,1,10,2,180,2,12
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus,Melissococcus_Enterococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus,Tetragenococcus_Enterococcaceae,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus_Enterococcaceae,17,3,2,1,2,16,8,43,0,6,5,7,75,0,0,2,1,0,1,0,3,12,2,7,1,10,8,6,2,0,0,6,0,27,6,9
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_Lactobacillaceae,242,49,4,4,1,330,111,653,5,117,4,85,1155,0,1,25,17,1,33,0,37,216,10,163,52,224,125,3,27,28,3,1,0,368,3,6
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_Lactobacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Fructobacillus,Fructobacillus_Leuconostocaceae,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc_Leuconostocaceae,2,0,1,0,0,0,0,2,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,2,2,4
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus_Leuconostocaceae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella_Leuconostocaceae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_Streptococcaceae,8,5,1,8,5,11,1,8,0,8,4,0,36,0,0,1,0,0,0,1,65,2,5,9,1,3,7,6,1,1,5,0,0,5,7,3
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_Streptococcaceae,715,167,33,47,12,708,382,1232,35,378,20,158,2224,3,3,119,55,3,40,14,101,494,38,301,149,495,384,19,263,93,19,12,6,852,24,56
Bacteria,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,Turicibacter_Turicibacteraceae,2,0,0,0,1,1,0,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,3,1,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Acidaminobacteraceae,Acidaminobacter,Acidaminobacter_Acidaminobacteraceae,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Acidaminobacteraceae,Fusibacter,Fusibacter_Acidaminobacteraceae,1,0,3,0,2,5,3,48,2,3,3,0,58,2,0,1,1,3,0,0,0,4,11,1,7,2,3,0,4,0,4,0,1,35,0,4
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Acidaminobacteraceae,Guggenheimella,Guggenheimella_Acidaminobacteraceae,1,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,1,0,0,4,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Caldicoprobacteraceae,Caldicoprobacter,Caldicoprobacter_Caldicoprobacteraceae,1,0,0,0,0,3,2,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,1,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella_Christensenellaceae,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,Alkaliphilus_Clostridiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,Caloramator_Clostridiaceae,0,1,0,0,0,0,0,1,1,0,0,0,3,20,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,1,0,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridiisalibacter,Clostridiisalibacter_Clostridiaceae,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium_Clostridiaceae,45,10,9,6,2,44,15,178,4,19,8,7,235,23,0,3,8,0,2,1,5,16,15,30,10,31,17,11,5,2,5,0,16,51,2,11
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Oxobacter,Oxobacter_Clostridiaceae,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum,Proteiniclasticum_Clostridiaceae,1,1,0,0,0,0,4,5,2,4,0,0,10,67,0,0,0,0,4,1,0,0,0,0,2,0,4,4,0,0,0,0,2,5,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,Sarcina_Clostridiaceae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermoanaerobacterium,Thermoanaerobacterium_Clostridiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Dehalobacteriaceae,Dehalobacterium,Dehalobacterium_Dehalobacteriaceae,0,0,0,0,0,0,1,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,Acetobacterium_Eubacteriaceae,2,1,0,1,2,0,0,8,0,2,0,0,11,2,0,1,0,16,0,0,0,0,2,1,0,0,0,4,1,0,0,0,0,5,1,3
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Alkalibacter,Alkalibacter_Eubacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustis_Eubacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Garciella,Garciella_Eubacteriaceae,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter,Gracilibacter_Gracilibacteraceae,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora,Lutispora_Gracilibacteraceae,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes_Lachnospiraceae,9,0,0,4,3,0,2,10,3,2,1,4,15,0,0,0,0,0,0,1,0,0,6,0,2,0,1,4,0,1,4,1,0,11,4,7
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_Lachnospiraceae,130,42,3,15,19,21,61,162,5,21,21,37,280,1,0,18,19,0,4,18,5,22,72,19,44,21,15,23,12,19,17,13,5,101,15,33
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio_Lachnospiraceae,4,0,0,0,0,0,0,2,1,1,1,0,5,1,0,0,0,0,0,0,0,0,1,3,1,1,1,0,1,0,0,0,0,2,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,Catonella_Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,Clostridium_Lachnospiraceae,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus_Lachnospiraceae,67,17,3,17,11,15,38,77,3,8,12,16,133,1,0,6,8,0,2,7,1,6,51,14,19,14,6,16,8,7,12,7,1,50,4,31
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_Lachnospiraceae,34,10,9,6,5,5,25,41,2,10,10,6,82,0,0,4,9,0,1,5,1,5,20,6,13,5,5,11,9,3,7,3,1,30,1,13
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,Epulopiscium_Lachnospiraceae,70,40,0,0,1,34,74,94,0,20,0,21,190,0,0,41,18,0,12,0,11,17,0,16,48,114,18,0,28,12,0,0,1,29,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,Lachnobacterium_Lachnospiraceae,3,4,0,0,1,0,3,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,1,2,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira_Lachnospiraceae,56,19,2,5,4,8,20,68,11,2,16,17,117,2,0,5,6,0,3,3,2,6,18,2,6,15,2,4,4,5,6,3,1,48,3,13
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia_Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella,Moryella_Lachnospiraceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_Lachnospiraceae,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Robinsoniella,Robinsoniella_Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia_Lachnospiraceae,12,6,2,5,8,3,5,10,0,2,7,8,23,0,0,2,2,0,0,7,0,0,14,1,7,0,1,7,0,1,6,1,0,5,4,5
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,Ruminococcus_Lachnospiraceae,54,13,0,9,7,3,25,69,1,9,6,11,124,2,0,4,5,0,1,1,3,4,25,13,13,11,8,7,7,7,8,8,3,48,4,16
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthia_Lachnospiraceae,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus,Syntrophococcus_Lachnospiraceae,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae,Anaerovorax,Anaerovorax_Mogibacteriaceae,0,0,1,0,0,1,0,11,1,2,2,0,12,6,0,0,1,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,1,8,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae,Mogibacterium,Mogibacterium_Mogibacteriaceae,2,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacter,Desulfitobacter_Peptococcaceae,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
