Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genus_Species,ERR1356697,ERR1356701,ERR1356704,ERR1356734,ERR1356738,ERR1356743,ERR1356695,ERR1356699,ERR1356736,ERR1356745,ERR1356748,ERR1356751,ERR1356693,ERR1356710,ERR1356712,ERR1356717,ERR1356753,ERR1356714,ERR1356719,ERR1356720,ERR1356723,ERR1356725,ERR1356728,ERR1356727,ERR1356731,ERR1356733,ERR1356761,ERR1356762,ERR1356703,ERR1356707,ERR1356740,ERR1356754,ERR1356756,ERR1356759,ERR1356708,ERR1356746
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,puraquae,Pelomonas_puraquae,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,anaerobius,Peptostreptococcus_anaerobius,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,starrii,Peredibacter_starrii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,1,0,3,0,4,2
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Persicivirga,xylanidelens,Persicivirga_xylanidelens,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Persicobacter,diffluens,Persicobacter_diffluens,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Petrobacter,succinatimandens,Petrobacter_succinatimandens,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Phaeospirillum,fulvum,Phaeospirillum_fulvum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Phaselicystis,flava,Phaselicystis_flava,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Phormidium,animale,Phormidium_animale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Phormidium,murrayii,Phormidium_murrayii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,angustum,Photobacterium_angustum,2,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,damselae,Photobacterium_damselae,2,1,0,1,1,1,1,9,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,0,7,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,rosenbergii,Photobacterium_rosenbergii,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,temperata,Photorhabdus_temperata,14,7,0,0,0,10,17,35,0,4,0,2,59,0,0,9,4,0,4,0,4,3,0,9,7,19,4,0,4,2,0,0,0,10,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Piezobacter,thermophilus,Piezobacter_thermophilus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Piscibacillus,salipiscarius,Piscibacillus_salipiscarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Piscicoccus,intestinalis,Piscicoccus_intestinalis,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,maitriensis,Planococcus_maitriensis,3,0,0,0,0,5,1,23,0,5,0,0,31,0,0,0,0,0,0,0,0,7,0,5,0,8,2,0,0,1,0,0,0,17,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,maritimus,Planococcus_maritimus,6,0,0,0,0,1,0,11,0,3,0,0,16,0,0,0,0,0,0,0,0,4,0,3,0,1,4,0,0,0,0,0,0,7,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,pelagicus,Planococcus_pelagicus,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Planomonospora,venezuelensis,Planomonospora_venezuelensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,shigelloides,Plesiomonas_shigelloides,350,291,1,1,0,233,333,523,0,89,0,135,1174,0,0,181,73,1,53,1,37,82,0,127,217,592,123,0,141,69,0,0,0,155,0,0
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Pleurocapsa,concharum,Pleurocapsa_concharum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,irgensii,Polaribacter_irgensii,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangium,fumosum,Polyangium_fumosum,5,0,3,0,0,0,5,8,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,8,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Polymorphum,gilvum,Polymorphum_gilvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis,Porphyromonas_endodontalis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Portibacter,lacus,Portibacter_lacus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pragia,fontium,Pragia_fontium,23,8,0,0,0,16,28,39,0,8,0,6,76,0,0,7,5,0,6,0,3,10,0,10,14,26,7,0,5,4,0,0,0,18,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Prauserella,rugosa,Prauserella_rugosa,2,3,0,0,3,6,3,10,2,1,0,0,18,0,0,0,0,2,0,2,0,0,0,1,0,40,1,0,10,6,4,0,1,2,0,3
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri,Prevotella_copri,38,26,16,20,6,29,26,34,0,20,18,10,111,0,2,2,2,1,3,6,2,3,36,4,31,15,15,14,17,5,15,6,3,21,10,40
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica,Prevotella_melaninogenica,7,0,0,1,0,1,4,6,0,0,1,2,14,0,0,2,1,0,0,0,0,0,4,1,3,0,7,0,1,1,0,1,1,5,0,4
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nanceiensis,Prevotella_nanceiensis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nigrescens,Prevotella_nigrescens,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,ruminicola,Prevotella_ruminicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,stercorea,Prevotella_stercorea,5,2,0,1,0,2,5,1,0,0,1,1,6,0,0,1,0,0,1,0,1,1,1,0,3,1,2,1,1,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Profftia,tarda,Profftia_tarda,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Profftia,virida,Profftia_virida,4,1,0,0,0,3,10,8,0,3,0,0,17,0,0,2,3,0,4,0,2,1,0,3,5,5,6,0,3,1,0,0,0,3,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes,Propionibacterium_acnes,659,645,0,0,0,341,1146,485,0,147,0,112,1938,1,0,381,125,0,118,2,65,128,2,144,301,685,385,0,159,157,0,1,0,193,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,granulosum,Propionibacterium_granulosum,44,29,0,0,0,13,46,20,0,6,0,5,100,0,0,15,12,0,3,0,9,2,1,4,21,37,31,1,5,5,1,0,0,8,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionimicrobium,lymphophilum,Propionimicrobium_lymphophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispira,arboris,Propionispira_arboris,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,debontii,Prosthecobacter_debontii,4,2,10,14,1,4,8,37,7,4,14,2,50,0,15,9,0,0,2,1,1,5,91,7,1,2,2,10,6,3,3,11,0,39,11,61
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,stuartii,Providencia_stuartii,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,homiensis,Pseudidiomarina_homiensis,12,6,0,0,0,14,6,11,0,3,0,3,27,0,0,8,2,0,2,0,1,2,0,2,6,16,4,0,3,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,luteoviolacea,Pseudoalteromonas_luteoviolacea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,piscicida,Pseudoalteromonas_piscicida,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,porphyrae,Pseudoalteromonas_porphyrae,2,8,0,0,0,0,1,7,0,0,0,0,17,0,0,0,1,0,0,0,2,2,0,2,1,5,0,0,4,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,ruthenica,Pseudoalteromonas_ruthenica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,bifida,Pseudoclavibacter_bifida,1,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,helvolus,Pseudoclavibacter_helvolus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,soli,Pseudoclavibacter_soli,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,alcaligenes,Pseudomonas_alcaligenes,7,0,1,1,0,0,4,3,1,1,1,0,4,0,1,0,3,1,1,4,0,0,0,0,2,4,0,0,1,0,0,2,0,3,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,balearica,Pseudomonas_balearica,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudomonas,carboxydohydrogena,Pseudomonas_carboxydohydrogena,2,0,0,0,1,0,0,4,3,0,2,0,7,0,2,0,0,1,0,2,0,1,3,0,1,19,1,0,0,0,1,0,0,4,3,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,citronellolis,Pseudomonas_citronellolis,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas_fragi,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,mendocina,Pseudomonas_mendocina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,nitroreducens,Pseudomonas_nitroreducens,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,pseudoalcaligenes,Pseudomonas_pseudoalcaligenes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri,Pseudomonas_stutzeri,2,2,0,0,0,1,2,1,0,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,thermotolerans,Pseudomonas_thermotolerans,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,veronii,Pseudomonas_veronii,1,0,0,0,1,4,1,5,0,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,viridiflava,Pseudomonas_viridiflava,0,1,0,1,0,4,0,3,0,0,0,0,6,0,0,5,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,halophobica,Pseudonocardia_halophobica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,japonicum,Pseudospirillum_japonicum,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,indica,Pseudoxanthomonas_indica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,kalamensis,Pseudoxanthomonas_kalamensis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,mexicana,Pseudoxanthomonas_mexicana,61,45,9,24,14,33,60,129,7,18,6,17,226,3,0,30,19,8,8,15,9,13,27,26,34,135,15,8,20,10,13,45,13,52,16,12
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,taiwanensis,Pseudoxanthomonas_taiwanensis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,celer,Psychrobacter_celer,0,1,0,0,0,1,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,lutiphocae,Psychrobacter_lutiphocae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,marincola,Psychrobacter_marincola,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pacificensis,Psychrobacter_pacificensis,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pulmonis,Psychrobacter_pulmonis,0,3,0,0,0,2,1,0,0,0,0,1,3,0,0,2,0,0,1,0,0,1,0,0,5,4,0,0,2,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sanguinis,Psychrobacter_sanguinis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Purcelliella,pentastirinorum,Purcelliella_pentastirinorum,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter,piscolens,Pyramidobacter_piscolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Quadrisphaera,granulorum,Quadrisphaera_granulorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Rahnella,aquatilis,Rahnella_aquatilis,1,2,0,0,0,0,3,5,0,1,0,0,11,0,0,1,0,0,1,0,1,0,0,0,3,0,2,0,2,0,0,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,ornithinolytica,Raoultella_ornithinolytica,2,0,0,0,0,3,4,2,0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,terrigena,Raoultella_terrigena,14,7,0,0,0,4,8,21,0,0,0,4,39,0,0,9,3,0,2,0,1,4,0,5,6,16,4,0,4,3,0,0,0,5,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,caricis,Rathayibacter_caricis,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,2,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,perlucida,Rheinheimera_perlucida,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,leguminosarum,Rhizobium_leguminosarum,2,1,0,2,2,2,1,8,0,0,0,2,13,1,2,1,2,5,0,2,0,1,1,0,0,6,3,1,2,0,2,1,0,5,2,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,lindaniclasticus,Rhodanobacter_lindaniclasticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,capsulatus,Rhodobacter_capsulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,sphaeroides,Rhodobacter_sphaeroides,0,0,0,1,0,1,0,1,0,2,0,0,6,1,0,0,0,0,0,0,0,0,3,1,0,1,4,0,0,0,0,1,0,1,0,1
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,veldkampii,Rhodobacter_veldkampii,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium,orientis,Rhodobium_orientis,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Rhodoblastus,acidophilus,Rhodoblastus_acidophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,equi,Rhodococcus_equi,2,0,0,1,0,0,3,1,0,0,1,0,1,0,1,1,0,0,3,1,0,0,1,1,0,3,0,1,1,0,2,1,0,0,0,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,fascians,Rhodococcus_fascians,0,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,5,0,0,2,0,0,0
